run,subrun,event,x,y,z
6425,183,9194,-3.67738,0.0,573.6
6425,198,9904,205.376,0.0,487.5
6426,46,2307,64.4099,0.0,311.1
6426,46,2335,126.814,0.0,433.5
6426,47,2398,70.4275,0.0,526.5
6426,49,2500,116.841,0.0,601.5
6426,61,3067,137.01,0.0,69.9
6426,75,3790,198.913,0.0,625.5
6426,81,4097,92.6589,0.0,757.8
6426,83,4165,44.1843,0.0,650.4
6426,102,5133,41.0641,0.0,564.3
6426,107,5366,209.945,0.0,936.9
6426,108,5438,66.0258,0.0,46.2
6426,129,6452,160.746,0.0,830.4
6426,130,6525,108.483,0.0,994.8
6426,147,7394,0.835769,0.0,171
6426,155,7784,112.55,0.0,336.3
6426,181,9065,66.3601,0.0,459
6427,5,262,157.626,0.0,771.6
6427,9,465,143.251,0.0,774.9
6427,24,1204,166.151,0.0,585.9
6427,24,1249,19.2227,0.0,208.8
6427,25,1283,164.312,0.0,155.1
6427,25,1287,2.61874,0.0,984.3
6427,31,1558,198.579,0.0,225
6427,47,2396,46.9702,0.0,999.9
6427,55,2797,96.3363,0.0,1000.8
6427,66,3315,103.747,0.0,622.5
6427,66,3340,193.731,0.0,851.1
6427,72,3631,239.866,0.0,942.9
6427,93,4673,239.309,0.0,208.8
6427,94,4725,177.462,0.0,543
6427,112,5650,191.725,0.0,1003.8
6427,113,5672,73.0462,0.0,603.9
6427,127,6370,91.0431,0.0,376.8
6427,142,7129,170.441,0.0,177.3
6428,28,1420,182.365,0.0,612.3
6428,30,1508,220.81,0.0,480.6
6428,33,1680,25.9088,0.0,579.3
6428,34,1715,58.5038,0.0,203.4
6429,0,21,175.734,0.0,493.8
6429,19,976,152.723,0.0,782.1
6429,24,1234,10.865,0.0,620.4
6429,27,1397,45.0758,0.0,85.5
6429,38,1925,31.2578,0.0,963.6
6429,59,2953,102.131,0.0,212.1
6429,73,3668,228.276,0.0,518.7
6429,73,3672,91.8232,0.0,743.4
6429,74,3750,269.508,0.0,202.2
6429,76,3839,23.3458,0.0,482.7
6429,79,3961,95.4448,0.0,949.2
6429,84,4202,268.616,0.0,640.2
6429,84,4237,213.01,0.0,516.9
6429,85,4298,246.608,0.0,356.1
6429,99,4953,118.791,0.0,536.4
6429,99,4973,179.077,0.0,996
6429,149,7468,69.0902,0.0,919.2
6429,167,8357,18.9998,0.0,339.6
6430,0,49,-7.68908,0.0,972.9
6430,1,96,252.068,0.0,478.5
6430,4,231,226.215,0.0,561.9
6431,4,221,39.5597,0.0,788.1
6431,10,504,256.191,0.0,930.3
6431,22,1103,202.535,0.0,194.1
6431,28,1404,112.885,0.0,189.9
6431,35,1798,183.535,0.0,588.3
6431,42,2140,216.074,0.0,931.5
6431,80,4027,42.6242,0.0,969
6432,11,568,272.015,0.0,618
6432,11,578,71.8204,0.0,608.4
6436,5,275,41.1198,0.0,906.3
6436,12,614,150.94,0.0,936.3
6437,18,942,165.371,0.0,514.8
6437,20,1010,63.5185,0.0,425.1
6438,20,1008,227.496,0.0,60.6
6438,21,1061,31.9821,0.0,38.4
6438,21,1062,265.775,0.0,768.9
6438,26,1304,238.417,0.0,990.6
6439,13,682,177.35,0.0,81.3
6439,16,814,65.3571,0.0,765.6
6439,17,896,43.46,0.0,600.6
6439,21,1062,246.942,0.0,982.8
6439,43,2161,0.724333,0.0,634.2
6439,52,2603,80.401,0.0,161.7
6439,54,2738,183.423,0.0,568.2
6439,87,4398,112.327,0.0,628.2
6439,87,4400,-3.23164,0.0,940.2
6440,10,526,61.0111,0.0,692.4
6440,16,804,215.35,0.0,203.4
6440,18,917,65.3571,0.0,220.5
6440,23,1172,144.755,0.0,758.7
6440,27,1378,101.574,0.0,768.3
6440,65,3286,115.893,0.0,508.8
6440,87,4391,231.341,0.0,497.1
6440,88,4420,150.048,0.0,541.8
6440,97,4890,142.304,0.0,324
6440,99,4953,30.7563,0.0,949.8
6440,99,4992,184.092,0.0,951.9
6440,103,5166,-6.63044,0.0,898.5
6440,119,5969,157.236,0.0,885.9
6440,136,6847,9.47205,0.0,627.9
6440,189,9462,65.8586,0.0,516
6440,203,10157,207.215,0.0,356.4
6440,203,10200,31.3692,0.0,853.2
6441,8,428,253.962,0.0,781.2
6441,12,621,36.0495,0.0,776.1
6441,17,859,173.784,0.0,769.5
6441,32,1631,4.29028,0.0,145.5
6441,39,1988,189.72,0.0,466.8
6441,40,2021,158.462,0.0,397.5
6441,46,2329,248.725,0.0,219.6
6441,63,3160,104.527,0.0,323.7
6441,89,4488,239.42,0.0,551.4
6441,90,4544,74.8292,0.0,988.5
6441,113,5671,197.632,0.0,1002
6441,113,5693,-3.00877,0.0,533.4
6441,115,5765,246.273,0.0,161.4
6441,116,5817,62.1255,0.0,1003.2
6443,8,423,227.608,0.0,43.5
6443,9,455,81.9054,0.0,488.4
6443,9,481,-5.07033,0.0,183.6
6444,28,1423,166.541,0.0,323.4
6444,28,1429,187.937,0.0,181.2
6444,29,1452,41.8442,0.0,570.6
6444,31,1555,50.9819,0.0,785.7
6444,48,2428,116.506,0.0,918.9
6444,102,5104,98.6208,0.0,499.8
6444,157,7859,-0.724333,0.0,433.8
6444,162,8129,233.124,0.0,933.3
6444,163,8185,37.2753,0.0,1003.8
6445,5,300,54.2136,0.0,367.5
6445,11,568,233.235,0.0,168.3
6446,40,2014,64.1871,0.0,563.1
6446,40,2047,-6.01754,0.0,932.4
6446,60,3045,37.6096,0.0,199.5
6446,99,4959,56.0523,0.0,622.8
6446,100,5021,165.817,0.0,798.3
6446,114,5710,66.4715,0.0,986.1
6446,128,6411,190.723,0.0,517.8
6446,140,7007,-0.501461,0.0,921.3
6446,142,7108,152.667,0.0,597
6446,143,7157,68.7002,0.0,374.7
6446,170,8531,115.893,0.0,980.1
6446,184,9237,256.637,0.0,966.9
6446,197,9856,98.1193,0.0,470.4
6446,197,9876,62.9056,0.0,592.2
6446,200,10006,243.599,0.0,614.7
6448,3,161,119.961,0.0,561.6
6448,8,442,218.47,0.0,507.9
6448,11,567,79.2309,0.0,521.7
6448,14,736,40.3398,0.0,220.8
6448,27,1362,34.378,0.0,996.6
6448,47,2381,181.919,0.0,525.6
6448,48,2429,38.1111,0.0,924.3
6448,50,2545,217.467,0.0,325.5
6448,79,3961,32.595,0.0,950.4
6448,87,4389,82.6297,0.0,168.3
6448,117,5883,151.274,0.0,161.7
6448,119,5984,196.629,0.0,952.5
6448,128,6419,56.6094,0.0,203.7
6448,146,7317,178.075,0.0,924
6448,167,8398,88.1458,0.0,146.1
6448,180,9038,245.828,0.0,216.9
6450,13,674,11.5893,0.0,968.4
6450,14,711,142.638,0.0,571.8
6450,17,868,253.74,0.0,1002
6450,17,881,32.0378,0.0,208.5
6451,8,407,255.077,0.0,428.4
6451,11,559,15.3782,0.0,625.8
6451,16,801,256.024,0.0,790.5
6451,16,842,73.7148,0.0,933.9
6451,19,995,134.336,0.0,558.6
6451,27,1391,158.852,0.0,441.3
6453,7,395,75.1078,0.0,971.7
6453,9,499,223.54,0.0,581.7
6453,13,654,56.6094,0.0,901.5
6453,103,5165,66.8615,0.0,652.5
6453,103,5177,75.5535,0.0,584.7
6453,104,5228,237.86,0.0,623.4
6453,106,5303,5.23749,0.0,306.3
6454,9,477,220.086,0.0,471.9
6457,23,1192,218.08,0.0,906.9
6457,39,1953,145.145,0.0,177.9
6457,96,4846,262.376,0.0,602.4
6457,108,5406,140.075,0.0,564.9
6457,109,5464,177.907,0.0,537.9
6457,121,6058,145.814,0.0,372
6457,164,8224,273.519,0.0,944.1
6457,167,8381,263.769,0.0,480
6457,178,8928,76.3336,0.0,483.6
6457,198,9946,190.444,0.0,489.6
6459,15,753,44.24,0.0,392.1
6460,29,1466,129.711,0.0,140.1
6461,10,525,-3.51023,0.0,499.8
6461,12,611,268.226,0.0,462.9
6461,13,670,109.876,0.0,993.9
6461,28,1425,232.01,0.0,917.1
6461,30,1526,93.2718,0.0,959.1
6461,61,3069,4.84746,0.0,639.6
6461,61,3085,93.9405,0.0,463.5
6461,85,4283,111.436,0.0,993.9
6461,88,4430,226.995,0.0,489.6
6461,94,4726,102.298,0.0,617.4
6462,3,159,101.518,0.0,204.3
6462,7,379,174.119,0.0,167.1
6462,10,542,84.1341,0.0,672.3
6462,11,552,155.955,0.0,63.9
6462,13,664,264.437,0.0,1001.1
6462,13,675,104.973,0.0,639.3
6462,20,1010,62.1812,0.0,566.4
6462,20,1022,23.1787,0.0,630.6
6462,21,1060,8.13482,0.0,175.8
6462,22,1115,129.6,0.0,971.1
6462,23,1157,73.1577,0.0,498.6
6462,23,1196,70.5389,0.0,608.4
6462,34,1716,106.031,0.0,990.3
6462,35,1770,204.206,0.0,560.7
6462,43,2164,255.021,0.0,190.5
6462,43,2170,272.294,0.0,580.2
6462,49,2493,179.356,0.0,977.7
6462,52,2621,85.1927,0.0,514.8
6462,54,2729,110.99,0.0,917.4
6462,59,2984,44.9644,0.0,573.6
6462,88,4420,164.591,0.0,581.4
6462,93,4654,153.336,0.0,993.9
6462,95,4778,54.3807,0.0,211.8
6463,5,287,161.415,0.0,476.7
6463,21,1091,151.72,0.0,459.9
6463,22,1116,64.9114,0.0,558.6
6463,23,1187,264.772,0.0,639
6463,67,3355,154.339,0.0,917.4
6463,67,3360,143.474,0.0,187.2
6463,68,3408,158.629,0.0,963.3
6463,81,4058,151.33,0.0,587.1
6463,88,4430,139.573,0.0,510.3
6463,89,4487,248.613,0.0,211.2
6463,91,4587,18.7212,0.0,577.5
6463,91,4596,28.639,0.0,502.8
6463,95,4795,16.2696,0.0,474.9
6463,110,5537,217.133,0.0,179.7
6463,114,5720,49.0875,0.0,900.6
6463,115,5770,164.312,0.0,911.7
6463,120,6024,118.791,0.0,514.2
6463,127,6353,232.01,0.0,447.9
6463,131,6578,55.7179,0.0,135.3
6463,134,6747,95.0548,0.0,522
6463,135,6772,2.39587,0.0,513.9
6463,138,6947,69.2017,0.0,450
6463,139,6970,145.702,0.0,680.1
6465,0,46,191.67,0.0,204.3
6465,2,148,187.547,0.0,911.1
6465,3,163,93.3833,0.0,988.8
6465,5,294,169.605,0.0,367.8
6465,6,344,256.358,0.0,795.6
6465,8,437,258.754,0.0,464.4
6466,7,379,155.286,0.0,207.9
6467,16,805,248.223,0.0,983.4
6467,20,1005,48.3075,0.0,795.3
6467,21,1099,81.3482,0.0,353.4
6467,29,1476,216.297,0.0,622.8
6467,33,1675,158.518,0.0,643.2
6467,38,1930,185.652,0.0,524.4
6467,41,2060,32.7064,0.0,593.4
6467,41,2068,-7.80051,0.0,522.9
6467,42,2141,205.098,0.0,759.6
6467,43,2198,85.137,0.0,499.8
6467,44,2218,80.1781,0.0,968.4
6467,47,2376,113.943,0.0,531.6
6467,52,2649,73.8263,0.0,499.5
6467,64,3215,-4.23456,0.0,608.7
6467,65,3300,93.4947,0.0,641.1
6467,69,3489,2.84162,0.0,338.1
6467,85,4253,160.913,0.0,650.4
6467,85,4270,88.5358,0.0,900.6
6467,85,4271,246.162,0.0,998.4
6467,86,4334,159.465,0.0,597.3
6467,87,4390,81.5711,0.0,882.3
6467,89,4476,92.8261,0.0,579.9
6467,117,5889,-6.85331,0.0,927.3
6467,118,5925,71.4304,0.0,468
6467,118,5934,131.271,0.0,161.1
6467,119,5981,151.441,0.0,592.8
6467,121,6067,151.274,0.0,776.4
6467,128,6437,192.784,0.0,968.4
6467,128,6439,253.907,0.0,299.7
6467,133,6653,112.55,0.0,989.7
6467,133,6669,76.5565,0.0,759.9
6467,133,6675,62.9056,0.0,793.5
6467,137,6851,33.8765,0.0,609.3
6467,146,7327,0.835769,0.0,547.5
6467,152,7602,113.219,0.0,951.9
6468,14,724,146.26,0.0,148.2
6468,19,961,91.1546,0.0,485.1
6468,22,1150,246.886,0.0,279.9
6468,30,1537,-2.89733,0.0,164.1
6468,36,1805,262.153,0.0,280.8
6468,37,1866,253.461,0.0,842.7
6468,37,1893,253.127,0.0,644.4
6468,39,1980,2.22872,0.0,914.1
6468,41,2057,215.796,0.0,791.7
6468,41,2058,250.452,0.0,903.9
6468,41,2066,-5.07033,0.0,390.9
6468,42,2128,173.45,0.0,444.3
6468,47,2396,11.7008,0.0,931.5
6468,48,2435,44.0729,0.0,645.6
6468,111,5561,256.08,0.0,778.8
6468,111,5567,71.9876,0.0,932.4
6468,112,5628,161.916,0.0,180.3
6468,112,5644,250.898,0.0,801.9
6468,113,5651,18.4426,0.0,36.6
6468,119,5981,185.429,0.0,522.6
6468,122,6132,219.417,0.0,610.5
6468,123,6163,11.1436,0.0,799.5
6468,125,6265,236.411,0.0,456.3
6468,126,6307,3.51023,0.0,632.1
6468,127,6382,-0.111436,0.0,544.5
6468,129,6456,77.2251,0.0,629.1
6468,131,6583,168.937,0.0,170.1
6468,143,7186,64.2428,0.0,511.8
6469,2,104,113.832,0.0,943.2
6469,2,111,126.313,0.0,460.2
6469,5,269,16.2139,0.0,924
6475,2,141,184.649,0.0,232.8
6475,4,233,155.119,0.0,197.7
6475,5,279,175.01,0.0,526.2
6475,10,520,213.065,0.0,974.1
6475,12,630,131.661,0.0,585.9
6475,13,678,108.483,0.0,481.5
6475,13,683,-2.50731,0.0,337.5
6475,17,860,29.5305,0.0,380.1
6475,21,1089,186.488,0.0,612.6
6475,23,1163,250.341,0.0,888
6475,34,1722,46.413,0.0,205.8
6475,35,1797,2.173,0.0,585.6
6475,38,1943,135.06,0.0,509.7
6475,41,2072,161.916,0.0,799.8
6475,48,2415,139.016,0.0,624.6
6475,50,2516,203.036,0.0,281.1
6475,58,2909,237.024,0.0,595.2
6475,59,2956,17.2726,0.0,524.4
6478,0,27,65.58,0.0,552.9
6478,3,181,148.934,0.0,253.5
6478,20,1050,1.17008,0.0,502.5
6478,22,1104,124.14,0.0,689.1
6478,23,1197,108.316,0.0,930.6
6478,27,1374,69.0902,0.0,128.7
6478,27,1381,77.0579,0.0,182.7
6478,28,1404,161.916,0.0,282
6478,31,1586,199.024,0.0,793.2
6478,37,1864,160.412,0.0,145.8
6478,38,1925,9.02631,0.0,566.4
6478,42,2146,108.706,0.0,638.4
6478,44,2204,246.385,0.0,633.3
6478,46,2348,180.192,0.0,176.7
6478,50,2522,151.33,0.0,533.4
6478,61,3100,206.881,0.0,653.1
6478,62,3142,57.5009,0.0,170.4
6478,62,3150,209.555,0.0,972.6
6478,74,3744,15.8239,0.0,484.2
6478,88,4431,3.90026,0.0,225.3
6478,90,4532,82.7411,0.0,470.7
6478,93,4697,38.3897,0.0,281.4
6478,98,4918,208.051,0.0,456
6478,126,6320,162.028,0.0,995.7
6478,144,7236,124.14,0.0,525.3
6478,145,7255,105.028,0.0,438.9
6478,146,7321,91.9903,0.0,473.7
6478,148,7420,-3.1202,0.0,854.4
6478,149,7462,184.928,0.0,796.5
6479,3,166,238.64,0.0,218.4
6479,15,792,268.338,0.0,458.7
6479,18,928,212.508,0.0,614.4
6479,46,2333,44.7972,0.0,762
6479,47,2357,237.024,0.0,829.2
6479,50,2550,182.866,0.0,538.5
6479,56,2831,44.7415,0.0,977.7
6479,56,2834,248.446,0.0,527.7
6479,59,2981,155.564,0.0,562.8
6480,1,100,106.143,0.0,584.4
6480,3,156,51.2605,0.0,152.7
6480,3,164,40.4512,0.0,433.5
6480,4,210,261.874,0.0,991.5
6480,14,717,71.3747,0.0,583.2
6480,14,739,241.314,0.0,907.2
6480,16,827,124.307,0.0,598.2
6480,20,1035,145.814,0.0,495.6
6480,21,1076,1.44867,0.0,633
6480,23,1169,240.311,0.0,526.8
6480,30,1505,70.7061,0.0,969
6480,35,1763,274.857,0.0,257.1
6480,42,2112,194.177,0.0,954.3
6480,46,2319,70.9289,0.0,759.3
6480,52,2639,47.1374,0.0,534.9
6480,52,2643,47.4717,0.0,578.1
6480,54,2705,-4.40172,0.0,582.3
6480,54,2706,118.568,0.0,771.9
6480,55,2752,151.553,0.0,931.5
6480,55,2796,264.382,0.0,591.3
6480,58,2925,234.573,0.0,985.8
6480,65,3285,157.793,0.0,1000.5
6480,67,3364,18.164,0.0,992.4
6480,69,3479,168.602,0.0,609.3
6480,70,3533,122.858,0.0,570
6480,88,4421,166.541,0.0,616.5
6480,101,5066,149.658,0.0,926.7
6480,119,5964,85.8614,0.0,433.5
6480,123,6194,-5.12605,0.0,652.5
6480,124,6231,169.104,0.0,758.1
6480,124,6238,246.05,0.0,798.3
6480,124,6245,91.0431,0.0,618
6480,139,6988,269.452,0.0,161.1
6480,146,7338,191.001,0.0,638.4
6480,155,7795,18.0526,0.0,894.3
6480,160,8012,6.90902,0.0,976.5
6480,162,8107,9.41633,0.0,969.9
6481,1,69,169.773,0.0,177
6481,1,99,192.338,0.0,941.4
6481,4,228,14.5424,0.0,312.9
6481,13,672,74.9406,0.0,641.1
6481,14,719,227.441,0.0,255.3
6481,15,759,97.2835,0.0,767.4
6481,15,779,227.886,0.0,947.7
6481,16,802,50.2576,0.0,896.7
6481,23,1194,232.622,0.0,972
6482,2,124,178.966,0.0,853.5
6482,2,134,114.556,0.0,202.5
6482,30,1508,203.036,0.0,930
6482,33,1664,266.22,0.0,391.5
6482,33,1674,256.247,0.0,541.8
6482,38,1934,246.998,0.0,622.8
6482,41,2060,201.476,0.0,184.8
6482,43,2165,126.591,0.0,375.9
6482,44,2231,77.5037,0.0,502.2
6482,45,2251,134.782,0.0,629.4
6482,70,3541,15.8796,0.0,188.7
6482,80,4008,228.666,0.0,454.2
6482,80,4020,88.703,0.0,319.5
6482,84,4220,-1.83869,0.0,193.2
6482,84,4239,31.4806,0.0,219
6482,92,4630,60.5654,0.0,503.7
6482,104,5240,115.002,0.0,885
6482,116,5812,-0.111436,0.0,474
6482,117,5879,161.025,0.0,777.3
6482,118,5923,-5.46036,0.0,935.1
6482,120,6010,26.856,0.0,568.2
6482,131,6572,170.497,0.0,597.9
6482,136,6814,-7.80051,0.0,137.7
6482,139,6984,162.864,0.0,904.8
6483,0,37,210.892,0.0,165.9
6483,15,790,51.8177,0.0,552
6483,47,2355,-1.39295,0.0,679.2
6483,51,2552,29.7534,0.0,958.8
6483,54,2741,244.88,0.0,466.8
6483,60,3037,269.006,0.0,855.6
6483,61,3086,214.013,0.0,974.7
6483,63,3167,48.6418,0.0,433.8
6483,63,3193,173.283,0.0,182.4
6483,65,3267,29.6419,0.0,545.7
6483,65,3300,80.0667,0.0,972.6
6483,68,3404,250.564,0.0,201.9
6483,68,3410,28.1376,0.0,672.3
6483,70,3514,224.153,0.0,327
6483,73,3664,63.5742,0.0,279.9
6483,73,3666,19.1113,0.0,950.1
6483,73,3690,199.805,0.0,165.6
6483,74,3736,127.483,0.0,933
6483,96,4813,71.6533,0.0,992.4
6483,96,4835,181.696,0.0,513.3
6483,98,4918,86.6414,0.0,603
6483,98,4949,86.6414,0.0,171.9
6483,99,4953,135.227,0.0,512.1
6483,100,5037,53.2664,0.0,965.4
6483,101,5092,122.245,0.0,537.3
6483,102,5139,201.978,0.0,572.1
6484,5,259,141.858,0.0,977.1
6484,6,336,176.347,0.0,990
6484,7,384,98.8436,0.0,770.7
6484,13,696,188.159,0.0,201.6
6484,21,1076,127.26,0.0,198
6484,21,1094,3.28736,0.0,455.1
6484,29,1463,246.552,0.0,622.2
6486,26,1335,4.17885,0.0,527.4
6486,31,1582,42.9028,0.0,953.1
6486,31,1597,188.215,0.0,927.3
6487,7,377,177.462,0.0,430.8
6487,8,421,85.3042,0.0,926.7
6487,13,656,120.964,0.0,594.6
6487,14,729,84.2455,0.0,189.3
6487,15,778,34.768,0.0,489.6
6487,16,818,215.907,0.0,919.8
6487,23,1194,149.436,0.0,519
6487,27,1363,25.6303,0.0,762
6487,32,1634,109.987,0.0,987.3
6487,34,1713,59.5068,0.0,151.8
6487,36,1838,176.57,0.0,641.7
6487,43,2183,75.0521,0.0,588
6487,44,2212,211.505,0.0,300.6
6487,44,2214,266.165,0.0,585
6487,46,2339,30.8677,0.0,165.6
6487,51,2566,162.306,0.0,597.9
6487,51,2567,119.014,0.0,612.3
6487,68,3402,236.968,0.0,885.3
6487,79,3990,250.564,0.0,948.9
6487,82,4121,266.61,0.0,792.6
6487,83,4155,18.1083,0.0,629.7
6487,83,4181,87.5329,0.0,570.9
6487,84,4214,62.7941,0.0,604.8
6487,87,4393,150.773,0.0,518.7
6487,89,4461,243.766,0.0,887.1
6487,90,4542,208.998,0.0,551.1
6487,105,5279,54.0464,0.0,368.1
6487,107,5385,22.6772,0.0,953.1
6487,118,5908,253.851,0.0,766.2
6487,129,6467,253.684,0.0,884.4
6487,137,6867,128.653,0.0,527.7
6487,138,6950,6.07326,0.0,620.4
6487,139,6982,127.148,0.0,542.4
6487,145,7253,90.7088,0.0,453.6
6487,145,7289,169.327,0.0,548.4
6487,145,7293,93.049,0.0,772.2
6487,158,7926,16.8825,0.0,930.9
6488,0,49,3.23164,0.0,933.6
6488,2,132,10.1964,0.0,991.8
6488,2,137,146.037,0.0,966.3
6488,3,198,13.428,0.0,922.8
6488,4,247,218.359,0.0,676.2
6488,10,526,123.972,0.0,470.4
6488,13,662,259.423,0.0,202.8
6488,16,847,76.2221,0.0,641.7
6488,17,900,97.1721,0.0,538.8
6488,18,923,186.934,0.0,485.7
6488,18,947,86.92,0.0,519.3
6488,21,1094,155.286,0.0,628.5
6488,27,1376,27.9147,0.0,972
6488,29,1496,259.423,0.0,234.3
6488,30,1501,50.9819,0.0,186.6
6489,3,185,22.8444,0.0,1003.2
6489,15,767,244.936,0.0,261.3
6489,21,1060,212.397,0.0,232.2
6489,24,1239,250.285,0.0,454.5
6489,24,1240,79.6209,0.0,545.4
6489,29,1471,206.936,0.0,750.3
6489,31,1580,96.0577,0.0,964.2
6489,31,1588,127.037,0.0,953.1
6489,52,2650,151.72,0.0,158.4
6489,59,2980,165.092,0.0,221.7
6489,62,3123,171.11,0.0,580.8
6489,62,3126,151.497,0.0,378
6489,63,3162,9.24918,0.0,582.3
6489,67,3379,132.497,0.0,973.8
6489,68,3427,179.969,0.0,212.4
6489,71,3551,146.538,0.0,688.8
6489,83,4162,264.047,0.0,495.6
6489,83,4186,68.3659,0.0,784.8
6489,84,4228,-3.67738,0.0,647.4
6489,84,4235,106.588,0.0,311.1
6489,87,4353,127.538,0.0,223.8
6489,92,4638,273.352,0.0,453
6489,93,4662,113.107,0.0,912.3
6489,97,4898,121.019,0.0,176.1
6489,98,4922,36.3281,0.0,681.6
6489,98,4935,170.831,0.0,937.5
6489,105,5262,218.191,0.0,501.6
6489,106,5329,219.529,0.0,509.1
6489,108,5443,135.339,0.0,68.7
6489,124,6229,36.9967,0.0,606
6489,138,6913,152.11,0.0,919.5
6489,141,7074,86.8643,0.0,929.1
6489,144,7209,185.206,0.0,489.9
6489,144,7212,251.845,0.0,267.9
6489,150,7509,225.268,0.0,66
6490,6,337,163.866,0.0,156
6490,7,390,46.7474,0.0,939.6
6490,8,428,138.571,0.0,828.6
6490,10,547,196.963,0.0,522.9
6490,12,616,174.62,0.0,559.5
6490,12,636,230.617,0.0,396.3
6490,22,1102,109.764,0.0,192
6490,22,1104,168.881,0.0,884.1
6490,23,1156,209.722,0.0,537
6490,24,1214,17.8855,0.0,423.9
6490,26,1347,15.2667,0.0,188.7
6490,27,1371,19.6684,0.0,37.2
6490,27,1392,27.6361,0.0,978
6490,30,1536,41.5099,0.0,628.2
6490,32,1631,256.135,0.0,926.4
6490,33,1659,125.087,0.0,976.5
6490,34,1747,106.756,0.0,634.8
6490,41,2087,20.2813,0.0,755.4
6490,69,3467,175.344,0.0,534.3
6490,69,3489,174.954,0.0,277.5
6490,72,3635,205.153,0.0,513.6
6490,79,3956,251.622,0.0,513.3
6490,79,3983,261.484,0.0,480
6490,80,4012,0.612897,0.0,950.4
6490,80,4013,100.404,0.0,642
6490,86,4348,34.6008,0.0,213.6
6490,92,4636,31.8149,0.0,478.8
6490,114,5701,149.993,0.0,657
6490,114,5716,55.0493,0.0,973.2
6490,119,5971,31.5364,0.0,635.7
6490,119,5995,49.2547,0.0,747.6
6490,120,6019,-3.90026,0.0,463.8
6490,123,6172,138.515,0.0,317.4
6490,129,6485,171.444,0.0,278.4
6490,130,6519,98.2307,0.0,369
6490,131,6600,201.643,0.0,324.3
6490,133,6697,127.538,0.0,981
6490,135,6780,243.265,0.0,626.1
6490,139,6963,140.799,0.0,959.4
6490,139,6995,139.462,0.0,987.6
6492,5,295,19.3341,0.0,987.6
6492,8,423,218.303,0.0,544.5
6492,8,440,2.34015,0.0,566.4
6492,13,676,150.717,0.0,163.2
6493,1,69,98.0079,0.0,935.1
6493,2,112,29.8091,0.0,615.9
6493,30,1547,105.028,0.0,154.5
6493,33,1658,22.4543,0.0,567.6
6493,36,1802,21.6743,0.0,477.9
6493,36,1843,-1.11436,0.0,935.4
6493,50,2546,179.3,0.0,156.9
6493,51,2556,270.789,0.0,921.9
6493,51,2575,56.498,0.0,883.5
6493,51,2596,190.555,0.0,967.5
6493,52,2615,248.836,0.0,378.6
6493,52,2622,229.558,0.0,147.9
6493,54,2720,143.307,0.0,471.6
6493,54,2742,112.439,0.0,185.7
6493,65,3286,144.198,0.0,862.5
6493,67,3368,49.5333,0.0,564.9
6493,69,3493,143.641,0.0,468.9
6493,70,3512,191.224,0.0,507.9
6493,75,3767,65.58,0.0,581.1
6493,78,3922,166.207,0.0,595.2
6493,80,4018,201.81,0.0,451.5
6493,81,4073,47.3045,0.0,174
6493,84,4223,168.491,0.0,467.4
6493,84,4236,178.687,0.0,448.2
6493,86,4336,202.646,0.0,539.7
6493,92,4623,233.792,0.0,617.4
6493,93,4655,186.265,0.0,925.8
6493,93,4678,238.417,0.0,550.8
6493,94,4701,261.819,0.0,159.9
6493,113,5683,232.622,0.0,773.4
6493,134,6745,10.3635,0.0,190.8
6493,135,6776,213.623,0.0,794.1
6493,135,6799,84.9699,0.0,555
6494,0,4,157.069,0.0,526.5
6494,0,37,237.08,0.0,297.6
6494,5,284,160.468,0.0,199.2
6494,6,346,253.349,0.0,471
6494,10,514,85.0256,0.0,935.1
6494,13,674,78.228,0.0,977.7
6494,14,735,113.665,0.0,465.9
6494,37,1870,206.268,0.0,353.7
6494,37,1875,116.451,0.0,521.7
6494,39,1975,256.804,0.0,866.1
6494,40,2008,265.385,0.0,547.8
6494,41,2052,144.421,0.0,506.4
6494,47,2382,174.397,0.0,536.4
6494,48,2443,151.72,0.0,569.1
6494,51,2556,2.22872,0.0,967.5
6494,52,2642,104.471,0.0,623.1
6494,57,2860,222.259,0.0,615.6
6494,57,2872,262.209,0.0,516.6
6494,61,3070,241.76,0.0,575.1
6494,64,3237,195.459,0.0,828.6
6494,67,3368,179.412,0.0,855.9
6494,71,3590,29.2519,0.0,863.4
6497,14,740,163.254,0.0,858
6497,17,852,217.133,0.0,781.5
6497,43,2162,222.593,0.0,537.6
6497,47,2390,157.18,0.0,917.4
6497,48,2448,168.547,0.0,851.7
6497,51,2551,37.9439,0.0,229.8
6497,53,2690,153.614,0.0,609.9
6497,55,2769,252.291,0.0,798.3
6497,57,2868,268.672,0.0,954.3
6497,59,2975,19.3341,0.0,465
6497,61,3096,91.8232,0.0,502.8
6497,62,3125,125.755,0.0,427.2
6497,62,3127,-0.612897,0.0,460.5
6497,62,3136,193.676,0.0,509.7
6497,63,3160,144.254,0.0,221.1
6497,65,3271,98.2865,0.0,963.6
6497,67,3368,83.9669,0.0,210
6497,67,3371,188.661,0.0,536.4
6497,68,3417,112.94,0.0,233.7
6497,71,3556,103.413,0.0,495.9
6497,73,3684,122.691,0.0,640.8
6497,85,4294,240.423,0.0,602.1
6497,90,4522,21.34,0.0,521.7
6497,90,4529,225.936,0.0,933.6
6497,93,4674,112.885,0.0,623.7
6497,94,4726,83.7441,0.0,776.1
6497,109,5461,128.318,0.0,542.7
6497,111,5580,110.043,0.0,38.7
